Grapheme	IPA	EXAMPLES	LANGUAGES	FREQUENCY	CODEPOINTS
ě$	ě	ně, mě	Lower Sorbian	2	U+011b U+0024
ö́ö́	ö́ö́	dö́ö́páu, nö́ö́mö	Saramaccan	2	U+00f6 U+0301 U+00f6 U+0301
^üs	üs	üste, üs tögül	Sakha	2	U+005e U+00fc U+0073
'a'a	'a'a	moko ch'a'aj ta, ch'a'aj	Q'eqchi'	2	U+0027 U+0061 U+0027 U+0061
öᵑw	öᵑw	ƛöᵑwä, q’eyas ƛöᵑwä	Bezhta	2	U+00f6 U+1d51 U+0077
^šš$	šš	šš	Tarifiyt Berber	2	U+005e U+0161 U+0161 U+0024
^üw	üw	-üwö, -üwö-	Bezhta	2	U+005e U+00fc U+0077
^thw	thw	thwv cib, thwj	White Hmong	2	U+005e U+0074 U+0068 U+0077
^àh	àh	àho, àhitra	Malagasy	2	U+005e U+00e0 U+0068
ksh	ksh	workshop, -nakshi	English, Swahili	2	U+006b U+0073 U+0068
ōs$	ōs	lōs	Ket	2	U+014d U+0073 U+0024
uˀ$	uˀ	duˀ, kuˀ	Ket	2	U+0075 U+02c0 U+0024
ə̃	ə̃	ʔə̃ʔ, mhə̃m	Ceq Wong	2	U+0259 U+0303
^u:	u:	u:yi-, u:n	Oroqen	2	U+005e U+0075 U+003a
^žh	žh	žhəđ	Tarifiyt Berber	2	U+005e U+017e U+0068
o:$	o:	oŋko:, ulo:-	Oroqen	2	U+006f U+003a U+0024
T	<?>	karri- with LOCATVE, WTS	Gurindji, Indonesian	2	U+0054
qʼʷ$	qʼʷ	biqʼʷ, naqʼʷ	Archi	2	U+0071 U+02bc U+02b7 U+0024
^ư	<?>	ưng, ướt	Vietnamese	2	U+005e U+01b0
^chw	chw	chwataś, chwalba	Lower Sorbian	2	U+005e U+0063 U+0068 U+0077
qʼˤ	qʼˤ	aqʼˤul, deqʼˤlin iq	Archi	2	U+0071 U+02bc U+02e4
´h	<?>	hũtæ̃´h pã´t, tæ̃´h-yud	Hup	2	U+00b4 U+0068
xx$	xx	řfəxx, řmuxx	Tarifiyt Berber	2	U+0078 U+0078 U+0024
^khw$	khw	khw	White Hmong	2	U+005e U+006b U+0068 U+0077 U+0024
r̃sh	r̃sh	kùr̃shêt, hùr̃shéetìi	Hausa	2	U+0072 U+0303 U+0073 U+0068
kʷ$	kʷ	bakʷ, makʷ	Archi	2	U+006b U+02b7 U+0024
”	<?>	öᵑq”öbuƛ’o, -õq”o-	Bezhta	2	U+201d
ôs	ôs	hintarôsto, lôsen	Old High German	2	U+00f4 U+0073
äs	äs	säsi, mästro	Otomi	2	U+00e4 U+0073
^shw	shw	shwari, shwiter	Imbabura Quechua, Swahili	2	U+005e U+0073 U+0068 U+0077
ʔh	ʔh	wɨʔhamd’ə̌hteg, bɨʔhitam-	Hup	2	U+0294 U+0068
χʷ	χʷ	k'ʷet' χʷaršilin χal, k'ʷet' χʷarši	Archi	2	U+03c7 U+02b7
qw$	qw	faanqw, slaaqw	Iraqw	2	U+0071 U+0077 U+0024
ʕs	ʕs	ʔošoʕsaɗ	Gawwada	2	U+0295 U+0073
^Th	<?>	Thuốc độc cho con cá, Thursday	English, Vietnamese	2	U+005e U+0054 U+0068
ɬʷ$	ɬʷ	diɬʷ, bikɬʷ	Archi	2	U+026c U+02b7 U+0024
_$	_	gg imi đi ..., jmak-_	Zinacantán Tzotzil, Tarifiyt Berber	2	U+005f U+0024
S	<?>	PSK, Yawm Saub	White Hmong, Indonesian	2	U+0053
^ũ	ũ	-ũcola-, -ũco-	Bezhta	2	U+005e U+0169
…$	<?>	-wa na …, -kaa na …	Swahili	2	U+2026 U+0024
qq$	qq	ʕuqq, tiqq	Tarifiyt Berber	2	U+0071 U+0071 U+0024
^ở$	<?>	ở	Vietnamese	2	U+005e U+1edf U+0024
^šˤ	šˤ	šˤes, šˤal	Archi	2	U+005e U+0161 U+02e4
pʃ	pʃ	kopʃi	Manange	2	U+0070 U+0283
lhlh	lhlh	totkolhlhile, ifwelhlhi	Wichí	2	U+006c U+0068 U+006c U+0068
âhh	âhh	lâhhan, sprâhhûs	Old High German	2	U+00e2 U+0068 U+0068
r̃w	r̃w	sádáukâr̃wáa, yí kár̃kár̃wàa	Hausa	2	U+0072 U+0303 U+0077
āss$	āss	čāss	Kildin Saami	2	U+0101 U+0073 U+0073 U+0024
'm$	'm	na' uq'm, kux uq'm	Q'eqchi'	2	U+0027 U+006d U+0024
ớ$	<?>	nhớ, vớ	Vietnamese	2	U+1edb U+0024
ōss	ōss	mōsst, lōss’es’	Kildin Saami	2	U+014d U+0073 U+0073
а$	а	jēb’eš’-alkа, pērrht-ēll’а	Kildin Saami	2	U+0430 U+0024
às$	às	gábàs, tákwàs	Hausa	2	U+00e0 U+0073 U+0024
^gg$	gg	gg	Tarifiyt Berber	2	U+005e U+0067 U+0067 U+0024
nʃ	nʃ	tenʃi, dʒünʃi	Manange, Oroqen	2	U+006e U+0283
rʃ	rʃ	kurʃiŋ, korʃo	Manange	2	U+0072 U+0283
úú	úú	wójókókóópúúma, wójólíbápúúma	Saramaccan	2	U+00fa U+00fa
ŋʃ	ŋʃ	laŋʃe, dəŋʃələ:-	Manange, Oroqen	2	U+014b U+0283
ɮ	ɮ	kɬ'eɮdut, naˤɮdut	Archi	2	U+026e
^đw	đw	đwəř	Tarifiyt Berber	2	U+005e U+0111 U+0077
^ê	ê	êristo, êrgesteren	Old High German	2	U+005e U+00ea
^qʼʷ	qʼʷ	qʼʷil	Archi	2	U+005e U+0071 U+02bc U+02b7
^üh	üh	ühüːr, ühüs	Sakha	2	U+005e U+00fc U+0068
^oˀ	oˀ	oˀn	Ket	2	U+005e U+006f U+02c0
^uu$	uu	uu	Ket	2	U+005e U+0075 U+0075 U+0024
^qs	qs	qsəħ	Tarifiyt Berber	2	U+005e U+0071 U+0073
ǐh	ǐh	cǐh hə́b, wǐh g’æg	Hup	2	U+01d0 U+0068
^ħs	ħs	ħsā, ħsəƀ	Tarifiyt Berber	2	U+005e U+0127 U+0073
^ə̀	ə̀	ə̀ɣ	Ket	2	U+005e U+0259 U+0300
ěw$	ěw	wɔhwěw, cecěw	Hup	2	U+011b U+0077 U+0024
^ās$	ās	ās	Tarifiyt Berber, Ket	2	U+005e U+0101 U+0073 U+0024
àss	àss	másàssàƙíi	Hausa	2	U+00e0 U+0073 U+0073
ėh	<?>	lėhėtéšígo, kėhėginen	Selice Romani	2	U+0117 U+0068
âh$	âh	nâh	Old High German	2	U+00e2 U+0068 U+0024
kwh	kwh	y’amekwhi, tokwhi	Wichí	2	U+006b U+0077 U+0068
^w$	w	w	White Hmong, Lower Sorbian	2	U+005e U+0077 U+0024
^ös	ös	östüöküle, östöːχ	Sakha	2	U+005e U+00f6 U+0073
qʼˤ$	qʼˤ	liqʼˤ, deqʼˤ	Archi	2	U+0071 U+02bc U+02e4 U+0024
äh$	äh	yaraɣ-mätäh, däh	Bezhta	2	U+00e4 U+0068 U+0024
*	<?>	pu*ro, lo*ktor	Zinacantán Tzotzil	2	U+002a
^ps	ps	psyki, psət	Lower Sorbian, Ceq Wong	2	U+005e U+0070 U+0073
…	<?>	gə́rè…..bèn, ngáwò…..bèn	Kanuri	2	U+2026
^kws	kws	kws ntaus hlau, kws kho mob	White Hmong	2	U+005e U+006b U+0077 U+0073
^qʼˤ	qʼˤ	qʼˤahba, qʼˤutʼ	Archi	2	U+005e U+0071 U+02bc U+02e4
ǧǧ$	<?>	z’z’aǧǧ, žžaǧǧ	Tarifiyt Berber	2	U+01e7 U+01e7 U+0024
Tsw	<?>	Vaj Tswv, thov Vaj Tswv	White Hmong	2	U+0054 U+0073 U+0077
^Y	<?>	Ying1wu3, Yawm Saub	White Hmong, Mandarin Chinese	2	U+005e U+0059
ừ$	<?>	từ	Vietnamese	1	U+1eeb U+0024
ťť	<?>	pariťťa	Selice Romani	1	U+0165 U+0165
^m$	m	m	Vietnamese	1	U+005e U+006d U+0024
ɲɲ	ɲɲ	mooɲɲe	Gawwada	1	U+0272 U+0272
B	<?>	holim Baibel	Takia	1	U+0042
wsh	wsh	snowshoe	English	1	U+0077 U+0073 U+0068
^X	<?>	X... zhihou4	Mandarin Chinese	1	U+005e U+0058
^tw$	tw	tw	White Hmong	1	U+005e U+0074 U+0077 U+0024
^əə$	əə	əə	Ket	1	U+005e U+0259 U+0259 U+0024
$	<?>	yána$yìi	Hausa	1	U+0024
^a̲$	a̲	a̲	Otomi	1	U+005e U+0061 U+0332 U+0024
žw	žw	rozžwalony	Lower Sorbian	1	U+017e U+0077
<	<?>	χːiriχ e<b>tːit:ub	Archi	1	U+003c
_________$	_________	ti' _________	Zinacantán Tzotzil	1	U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+005f U+0024
^fh	fh	fhəm	Tarifiyt Berber	1	U+005e U+0066 U+0068
ôs$	ôs	bùrôs	Kanuri	1	U+00f4 U+0073 U+0024
’ʷˤ	<?>	moc’or q’ʷˤe	Archi	1	U+2019 U+02b7 U+02e4
1konta ~ 1kʌnta	<???>	1konta ~ 1kʌnta	Manange	1	U+0031 U+006b U+006f U+006e U+0074 U+0061 U+0020 U+007e U+0020 U+0031 U+006b U+028c U+006e U+0074 U+0061
1mje ~ 1mẽ	<???>	1mje ~ 1mẽ	Manange	1	U+0031 U+006d U+006a U+0065 U+0020 U+007e U+0020 U+0031 U+006d U+1ebd
O	<?>	karri- with LOCATVE	Gurindji	1	U+004f
ə̌$	ə̌	kə̀skə̌	Kanuri	1	U+0259 U+030c U+0024
5$	<?>	shi2wu5	Mandarin Chinese	1	U+0035 U+0024
^uˀ	uˀ	uˀt	Ket	1	U+005e U+0075 U+02c0
̣	<?>	Thuốc độc cho con cá	Vietnamese	1	U+0323
^pʷ	pʷ	pʷo	Manange	1	U+005e U+0070 U+02b7
éw$	éw	koyéw	Hup	1	U+00e9 U+0077 U+0024
'p	'p	u'piyaki	Kali'na	1	U+0027 U+0070
Láar~ábà	<???>	Láar~ábà	Hausa	1	U+004c U+00e1 U+0061 U+0072 U+007e U+00e1 U+0062 U+00e0
1siŋhi ~ 1siŋi	<???>	1siŋhi ~ 1siŋi	Manange	1	U+0031 U+0073 U+0069 U+014b U+0068 U+0069 U+0020 U+007e U+0020 U+0031 U+0073 U+0069 U+014b U+0069
^i:$	i:	i:-	Oroqen	1	U+005e U+0069 U+003a U+0024
ùh	ùh	tùhúmtàa	Hausa	1	U+00f9 U+0068
ōss$	ōss	kōss	Kildin Saami	1	U+014d U+0073 U+0073 U+0024
^ās	ās	ās’uđ’	Tarifiyt Berber	1	U+005e U+0101 U+0073
'tː	'tː	kɬ'okɬ'tːut	Archi	1	U+0027 U+0074 U+02d0
üᵑ$	üᵑ	ɬüᵑ	Bezhta	1	U+00fc U+1d51 U+0024
’ʷ$	<?>	naq’ʷ	Archi	1	U+2019 U+02b7 U+0024
^ōʒ	ōʒ	ōʒe	Kildin Saami	1	U+005e U+014d U+0292
^řs	řs	řsəħ	Tarifiyt Berber	1	U+005e U+0159 U+0073
rw$	rw	cerw	Lower Sorbian	1	U+0072 U+0077 U+0024
ď$	<?>	vaď	Selice Romani	1	U+010f U+0024
^е	е	-еn’	Kildin Saami	1	U+005e U+0435
īs	īs	ɬīs momola	Bezhta	1	U+012b U+0073
^pw$	pw	pw	White Hmong	1	U+005e U+0070 U+0077 U+0024
aːˤ	aːˤ	čʼaːˤri	Archi	1	U+0061 U+02d0 U+02e4
ʃʃ	ʃʃ	ɪʃʃa	Oroqen	1	U+0283 U+0283
^ʌ	ʌ	ʌŋkur	Manange	1	U+005e U+028c
ūᵑ	ūᵑ	ɬūᵑs ɣeč’i	Bezhta	1	U+016b U+1d51
ö́w	ö́w	dö́ö́wáta	Saramaccan	1	U+00f6 U+0301 U+0077
īss$	īss	rīss	Kildin Saami	1	U+012b U+0073 U+0073 U+0024
ɒ	ɒ	cicɒh	Ceq Wong	1	U+0252
^uː$	uː	uː	Sakha	1	U+005e U+0075 U+02d0 U+0024
əˀ$	əˀ	təˀ	Ket	1	U+0259 U+02c0 U+0024
^ls	ls	-lsu	Takia	1	U+005e U+006c U+0073
ěw	ěw	lěwy	Lower Sorbian	1	U+011b U+0077
̀	<?>	túnàa	Hausa	1	U+0300
jh$	jh	lājjh	Kildin Saami	1	U+006a U+0068 U+0024
ïs$	ïs	maïs	Dutch	1	U+00ef U+0073 U+0024
pʷʰ	pʷʰ	4pʷʰo	Manange	1	U+0070 U+02b7 U+02b0
1miŋ ~ 1mĩ	<???>	1miŋ ~ 1mĩ	Manange	1	U+0031 U+006d U+0069 U+014b U+0020 U+007e U+0020 U+0031 U+006d U+0129
əˆ	əˆ	gə̀rəˆs	Kanuri	1	U+0259 U+02c6
apala ~ aparai	<???>	apala ~ aparai	Yaqui	1	U+0061 U+0070 U+0061 U+006c U+0061 U+0020 U+007e U+0020 U+0061 U+0070 U+0061 U+0072 U+0061 U+0069
̈	<?>	mösimö́si	Saramaccan	1	U+0308
tʷ	tʷ	1tʷo	Manange	1	U+0074 U+02b7
hws$	hws	tawm hws	White Hmong	1	U+0068 U+0077 U+0073 U+0024
ẳ	<?>	thẳng	Vietnamese	1	U+1eb3
S$	<?>	WTS	Indonesian	1	U+0053 U+0024
^C	<?>	CL	Mandarin Chinese	1	U+005e U+0043
^ʁʷˤ	ʁʷˤ	ʁʷˤalqˤi	Archi	1	U+005e U+0281 U+02b7 U+02e4
^e̲$	e̲	e̲	Otomi	1	U+005e U+0065 U+0332 U+0024
lipti ~ ripti	<???>	lipti ~ ripti	Yaqui	1	U+006c U+0069 U+0070 U+0074 U+0069 U+0020 U+007e U+0020 U+0072 U+0069 U+0070 U+0074 U+0069
’sh	<?>	shuk’shuk’	Zinacantán Tzotzil	1	U+2019 U+0073 U+0068
C$	<?>	WC	Indonesian	1	U+0043 U+0024
fh	fh	ssəfhəm	Tarifiyt Berber	1	U+0066 U+0068
kʼʷ$	kʼʷ	ikʼʷ	Archi	1	U+006b U+02bc U+02b7 U+0024
'ˤ$	<?>	diq'ˤ	Archi	1	U+0027 U+02e4 U+0024
eˤ$	eˤ	tʼeˤ	Archi	1	U+0065 U+02e4 U+0024
fwh	fwh	tofwefwhi	Wichí	1	U+0066 U+0077 U+0068
^šʷ	šʷ	šʷitʼəla	Archi	1	U+005e U+0161 U+02b7
qʷˤ	qʷˤ	oˤroˤs qʷˤib	Archi	1	U+0071 U+02b7 U+02e4
gs$	gs	tongs	English	1	U+0067 U+0073 U+0024
àh$	àh	Allàh	Hausa	1	U+00e0 U+0068 U+0024
*h	<?>	plo*ho	Zinacantán Tzotzil	1	U+002a U+0068
ōw	ōw	kōwē	Hawaiian	1	U+014d U+0077
^ʁˤ	ʁˤ	ʁˤažbos	Archi	1	U+005e U+0281 U+02e4
^ìsh	ìsh	ìsháar̃àa	Hausa	1	U+005e U+00ec U+0073 U+0068
zz$	zz	nhəzz	Tarifiyt Berber	1	U+007a U+007a U+0024
ôw	ôw	gilôwôn	Old High German	1	U+00f4 U+0077
^đ$	đ	đ	Tarifiyt Berber	1	U+005e U+0111 U+0024
V$	<?>	TV	Indonesian	1	U+0056 U+0024
qːʼ	qːʼ	muqːʼa	Archi	1	U+0071 U+02d0 U+02bc
čs	čs	narančsiňíno	Selice Romani	1	U+010d U+0073
^F	<?>	Friday	English	1	U+005e U+0046
аs$	аs	pāljаs	Kildin Saami	1	U+0430 U+0073 U+0024
^I	<?>	Ijumaa	Swahili	1	U+005e U+0049
1tu ~ tuti	<???>	1tu ~ tuti	Manange	1	U+0031 U+0074 U+0075 U+0020 U+007e U+0020 U+0074 U+0075 U+0074 U+0069
^V	<?>	Vaj Tswv	White Hmong	1	U+005e U+0056
^xx	xx	xxaqab’ankil	Q'eqchi'	1	U+005e U+0078 U+0078
'î	'î	shà'îr̃	Hausa	1	U+0027 U+00ee
'à$	'à	á'à	Kanuri	1	U+0027 U+00e0 U+0024
bh	bh	chabhe	Zinacantán Tzotzil	1	U+0062 U+0068
-ha ~ -hė ~ -ca	<???>	-ha ~ -hė ~ -ca	Selice Romani	1	U+002d U+0068 U+0061 U+0020 U+007e U+0020 U+002d U+0068 U+0117 U+0020 U+007e U+0020 U+002d U+0063 U+0061
ian ~ i’ani	<???>	ian ~ i’ani	Yaqui	1	U+0069 U+0061 U+006e U+0020 U+007e U+0020 U+0069 U+2019 U+0061 U+006e U+0069
nsw	nsw	answer	English	1	U+006e U+0073 U+0077
tw$	tw	pob-tw	White Hmong	1	U+0074 U+0077 U+0024
^îs$	îs	îs	Old High German	1	U+005e U+00ee U+0073 U+0024
ɯtkij~ətkij	<???>	ɯtkij~ətkij	Ket	1	U+026f U+0074 U+006b U+0069 U+006a U+007e U+0259 U+0074 U+006b U+0069 U+006a
2u ~ 2ʃu	<???>	2u ~ 2ʃu	Manange	1	U+0032 U+0075 U+0020 U+007e U+0020 U+0032 U+0283 U+0075
’h	<?>	e’hotehlak	Wichí	1	U+2019 U+0068
ё	<?>	kijje mill’te ёadte	Kildin Saami	1	U+0451
ǧ	<?>	lǧazira	Tarifiyt Berber	1	U+01e7
pp$	pp	sipp	Kildin Saami	1	U+0070 U+0070 U+0024
’ˤ$	<?>	deq’ˤ	Archi	1	U+2019 U+02e4 U+0024
řh	řh	asəřham	Tarifiyt Berber	1	U+0159 U+0068
āw$	āw	yāw	Tarifiyt Berber	1	U+0101 U+0077 U+0024
I$	<?>	menghalangI	Indonesian	1	U+0049 U+0024
^iˤ	iˤ	iˤntim maj	Archi	1	U+005e U+0069 U+02e4
^qws$	qws	qws	White Hmong	1	U+005e U+0071 U+0077 U+0073 U+0024
L	<?>	karri- with LOCATVE	Gurindji	1	U+004c
^eˀ$	eˀ	eˀ	Ket	1	U+005e U+0065 U+02c0 U+0024
ūᵑ$	ūᵑ	c’ūᵑ	Bezhta	1	U+016b U+1d51 U+0024
^âh	âh	âhten	Old High German	1	U+005e U+00e2 U+0068
jeewi ~ eewi	<???>	jeewi ~ eewi	Yaqui	1	U+006a U+0065 U+0065 U+0077 U+0069 U+0020 U+007e U+0020 U+0065 U+0065 U+0077 U+0069
ự$	<?>	tương tự	Vietnamese	1	U+1ef1 U+0024
^ʔ$	ʔ	-ʔ	Bezhta	1	U+005e U+0294 U+0024
^ŋs	ŋs	ŋsa-ŋes	Takia	1	U+005e U+014b U+0073
ûw	ûw	bûwan	Old High German	1	U+00fb U+0077
êh	êh	zêha	Old High German	1	U+00ea U+0068
^ťh	<?>	ťhil	Selice Romani	1	U+005e U+0165 U+0068
ēsh	ēsh	inishiēshon	Japanese	1	U+0113 U+0073 U+0068
ë́w	ë́w	dëë́wáta	Saramaccan	1	U+00eb U+0301 U+0077
^ɫ	ɫ	ɫʌkʰaŋ	Manange	1	U+005e U+026b
ƀh	ƀh	ttəƀhəŧ	Tarifiyt Berber	1	U+0180 U+0068
хх	<?>	vuеll’k-taхх’t	Kildin Saami	1	U+0445 U+0445
^R	<?>	Rabu	Indonesian	1	U+005e U+0052
^äᵑh	äᵑh	äᵑheyo	Bezhta	1	U+005e U+00e4 U+1d51 U+0068
too ~ tooro	<???>	too ~ tooro	Yaqui	1	U+0074 U+006f U+006f U+0020 U+007e U+0020 U+0074 U+006f U+006f U+0072 U+006f
่$	<?>	thàankhú่	Thai	1	U+0e48 U+0024
χχ	χχ	χaχχan	Sakha	1	U+03c7 U+03c7
^ôs	ôs	ôstan	Old High German	1	U+005e U+00f4 U+0073
ǎw$	ǎw	tǎw	Hup	1	U+01ce U+0077 U+0024
^ōss	ōss	ōss’el	Kildin Saami	1	U+005e U+014d U+0073 U+0073
2tsu ~ 2tso=ko	<???>	2tsu ~ 2tso=ko	Manange	1	U+0032 U+0074 U+0073 U+0075 U+0020 U+007e U+0020 U+0032 U+0074 U+0073 U+006f U+003d U+006b U+006f
^1$	<?>	1	Mandarin Chinese	1	U+005e U+0031 U+0024
>	<?>	χːiriχ e<b>tːit:ub	Archi	1	U+003e
M$	<?>	SIM	Indonesian	1	U+004d U+0024
ixqa’al ~ xqa’al ~ qa’al	<???>	ixqa’al ~ xqa’al ~ qa’al	Q'eqchi'	1	U+0069 U+0078 U+0071 U+0061 U+2019 U+0061 U+006c U+0020 U+007e U+0020 U+0078 U+0071 U+0061 U+2019 U+0061 U+006c U+0020 U+007e U+0020 U+0071 U+0061 U+2019 U+0061 U+006c
oˤ$	oˤ	zoˤk'noˤ	Archi	1	U+006f U+02e4 U+0024
ēss$	ēss	kēss	Kildin Saami	1	U+0113 U+0073 U+0073 U+0024
I	<?>	SIM	Indonesian	1	U+0049
ȏ	<?>	màr̃tȏo	Hausa	1	U+020f
^ûw	ûw	ûwila	Old High German	1	U+005e U+00fb U+0077
9$	<?>	saay9	Thai	1	U+0039 U+0024
ǒ$	ǒ	màsǒ	Kanuri	1	U+01d2 U+0024
r̃r̃	r̃r̃	jár̃r̃àbáa	Hausa	1	U+0072 U+0303 U+0072 U+0303
āᵑ$	āᵑ	cāᵑ	Bezhta	1	U+0101 U+1d51 U+0024
ˇ$	<?>	pãˇ	Hup	1	U+02c7 U+0024
^fff	fff	-fffu	Takia	1	U+005e U+0066 U+0066 U+0066
^ʈʰ	ʈʰ	ʈʰoto 1kʰʌ	Manange	1	U+005e U+0288 U+02b0
ˇhw	<?>	yɔ̃ˇhwɨg	Hup	1	U+02c7 U+0068 U+0077
ɯˀ$	ɯˀ	dɯˀ	Ket	1	U+026f U+02c0 U+0024
r̃s	r̃s	fúr̃súnàa	Hausa	1	U+0072 U+0303 U+0073
^ï	ï	-ïino	Kali'na	1	U+005e U+00ef
éh$	éh	téh	Indonesian	1	U+00e9 U+0068 U+0024
ǔw$	ǔw	ʔǔw	Hup	1	U+01d4 U+0077 U+0024
^kss	kss	kssik -bol	Takia	1	U+005e U+006b U+0073 U+0073
о	<?>	pоаfčas	Kildin Saami	1	U+043e
êw	êw	wêwa	Old High German	1	U+00ea U+0077
^rh	rh	rhaus	White Hmong	1	U+005e U+0072 U+0068
^cw$	cw	cw	White Hmong	1	U+005e U+0063 U+0077 U+0024
rsː	rsː	barsːon	Archi	1	U+0072 U+0073 U+02d0
^Às	<?>	Àsábàr̃	Hausa	1	U+005e U+00c0 U+0073
oˀ$	oˀ	qoˀ	Ket	1	U+006f U+02c0 U+0024
ǽw$	<?>	-pæcǽw	Hup	1	U+01fd U+0077 U+0024
^ùs$	ùs	ùs	Ket	1	U+005e U+00f9 U+0073 U+0024
kuus ~ kurus	<???>	kuus ~ kurus	Yaqui	1	U+006b U+0075 U+0075 U+0073 U+0020 U+007e U+0020 U+006b U+0075 U+0072 U+0075 U+0073
^z$	z	z	Lower Sorbian	1	U+005e U+007a U+0024
ñw	ñw	sañwe	Mapudungun	1	U+00f1 U+0077
ɦ	ɦ	dɦarmʌ	Manange	1	U+0266
üw$	üw	füw	Mapudungun	1	U+00fc U+0077 U+0024
1ʂa ~ 1hra ~ 1sʌtur	<???>	1ʂa ~ 1hra ~ 1sʌtur	Manange	1	U+0031 U+0282 U+0061 U+0020 U+007e U+0020 U+0031 U+0068 U+0072 U+0061 U+0020 U+007e U+0020 U+0031 U+0073 U+028c U+0074 U+0075 U+0072
vs	vs	pīvvse	Kildin Saami	1	U+0076 U+0073
ës	ës	dë́dësëmbë	Saramaccan	1	U+00eb U+0073
^às$	às	às	Ket	1	U+005e U+00e0 U+0073 U+0024
^À	<?>	Àlhàmîs	Hausa	1	U+005e U+00c0
sepia ~ sep	<???>	sepia ~ sep	Yaqui	1	U+0073 U+0065 U+0070 U+0069 U+0061 U+0020 U+007e U+0020 U+0073 U+0065 U+0070
ǔh	ǔh	mǔhteg	Hup	1	U+01d4 U+0068
kutti ~ lamkutti	<???>	kutti ~ lamkutti	Manange	1	U+006b U+0075 U+0074 U+0074 U+0069 U+0020 U+007e U+0020 U+006c U+0061 U+006d U+006b U+0075 U+0074 U+0074 U+0069
thw	thw	nthwv dej	White Hmong	1	U+0074 U+0068 U+0077
^js	js	jsɨŋ	Ceq Wong	1	U+005e U+006a U+0073
aaa	aaa	dinfáa-aakàat	Thai	1	U+0061 U+0061 U+0061
kws$	kws	pobkws	White Hmong	1	U+006b U+0077 U+0073 U+0024
^ý	ý	ý kiến	Vietnamese	1	U+005e U+00fd
ésh	ésh	àdréshì	Kanuri	1	U+00e9 U+0073 U+0068
kojtumrem ~ kojtumbrem	<???>	kojtumrem ~ kojtumbrem	Yaqui	1	U+006b U+006f U+006a U+0074 U+0075 U+006d U+0072 U+0065 U+006d U+0020 U+007e U+0020 U+006b U+006f U+006a U+0074 U+0075 U+006d U+0062 U+0072 U+0065 U+006d
és$	és	menétés	Indonesian	1	U+00e9 U+0073 U+0024
ɬs	ɬs	marč’ok’oɬso mex	Bezhta	1	U+026c U+0073
ḻw	<?>	iḻwen	Mapudungun	1	U+1e3b U+0077
äs$	äs	mäs	Otomi	1	U+00e4 U+0073 U+0024
yo’owe ~ yoowe	<???>	yo’owe ~ yoowe	Yaqui	1	U+0079 U+006f U+2019 U+006f U+0077 U+0065 U+0020 U+007e U+0020 U+0079 U+006f U+006f U+0077 U+0065
mwh	mwh	yomwhoye	Wichí	1	U+006d U+0077 U+0068
ȫᵑ$	<?>	xȫᵑ	Bezhta	1	U+022b U+1d51 U+0024
^I$	<?>	I	English	1	U+005e U+0049 U+0024
^kk$	kk	kk	Tarifiyt Berber	1	U+005e U+006b U+006b U+0024
K$	<?>	PSK	Indonesian	1	U+004b U+0024
^ō$	ō	ō	Japanese	1	U+005e U+014d U+0024
^qʷˤ	qʷˤ	qʷˤen	Archi	1	U+005e U+0071 U+02b7 U+02e4
ēs	ēs	onēsan	Japanese	1	U+0113 U+0073
aʰ	aʰ	1taʰŋ	Manange	1	U+0061 U+02b0
^ôh	ôh	ôheim	Old High German	1	U+005e U+00f4 U+0068
psh	psh	tə́pshì	Kanuri	1	U+0070 U+0073 U+0068
^N	<?>	Nuhōlani	Hawaiian	1	U+005e U+004e
^Ah	<?>	Ahad	Indonesian	1	U+005e U+0041 U+0068
aj am ~ x’am	<???>	aj am ~ x’am	Q'eqchi'	1	U+0061 U+006a U+0020 U+0061 U+006d U+0020 U+007e U+0020 U+0078 U+2019 U+0061 U+006d
=w	<?>	ʔí=waršooɗi	Gawwada	1	U+003d U+0077
^3$	<?>	3	Mandarin Chinese	1	U+005e U+0033 U+0024
lll	lll	kailllalla	Imbabura Quechua	1	U+006c U+006c U+006c
^qhw	qhw	qhwv	White Hmong	1	U+005e U+0071 U+0068 U+0077
'q$	'q	taqe'q	Q'eqchi'	1	U+0027 U+0071 U+0024
ɓ$	ɓ	tuɓ	Gawwada	1	U+0253 U+0024
^îs	îs	îsan	Old High German	1	U+005e U+00ee U+0073
laatano ~ plaatano	<???>	laatano ~ plaatano	Yaqui	1	U+006c U+0061 U+0061 U+0074 U+0061 U+006e U+006f U+0020 U+007e U+0020 U+0070 U+006c U+0061 U+0061 U+0074 U+0061 U+006e U+006f
pale ~ paale	<???>	pale ~ paale	Yaqui	1	U+0070 U+0061 U+006c U+0065 U+0020 U+007e U+0020 U+0070 U+0061 U+0061 U+006c U+0065
ŋʷ	ŋʷ	2ŋʷo	Manange	1	U+014b U+02b7
ɯɯ$	ɯɯ	sɯɯ	Ket	1	U+026f U+026f U+0024
kucha’ara ~ kucha’a	<???>	kucha’ara ~ kucha’a	Yaqui	1	U+006b U+0075 U+0063 U+0068 U+0061 U+2019 U+0061 U+0072 U+0061 U+0020 U+007e U+0020 U+006b U+0075 U+0063 U+0068 U+0061 U+2019 U+0061
*$	<?>	xia4 yi1 ge*	Mandarin Chinese	1	U+002a U+0024
'r$	'r	liib'r	Q'eqchi'	1	U+0027 U+0072 U+0024
ʉ̀$	ʉ̀	?ʉ̀	Thai	1	U+0289 U+0300 U+0024
